time,open,high,low,close,volume,ema_20,ema_50,signal,positions,daily_profit,strategy_profit
2021-06-02 00:00:00-04:00,330.59,331.87,327.1215,329.12,10373839,320.3375338192758,308.9021056942004,1.0,0.0,0.0,0.0
2021-06-03 00:00:00-04:00,325.79,327.375,323.48,326.01,11327464,320.8777686936305,309.5730035101141,1.0,0.0,-0.009,-0.009
2021-06-04 00:00:00-04:00,325.9,332.455,325.18,330.31,11523745,321.7760764370943,310.3862190587371,1.0,0.0,0.013,0.013
2021-06-07 00:00:00-04:00,329.85,337.69,328.93,336.59,17702539,323.18692630022815,311.4138183113356,1.0,0.0,0.019,0.019
2021-06-08 00:00:00-04:00,336.7,338.2999,332.24,333.67,13463118,324.18531427163504,312.2866097501067,1.0,0.0,-0.009,-0.009
2021-06-09 00:00:00-04:00,335.46,336.8,330.0,330.31,12289795,324.76861767433644,312.99340936774956,1.0,0.0,-0.01,-0.01
2021-06-10 00:00:00-04:00,330.44,333.94,328.545,332.48,12037710,325.50303503868537,313.7575893925437,1.0,0.0,0.007,0.007
2021-06-11 00:00:00-04:00,332.58,332.83,328.93,331.26,10641626,326.05131741595346,314.4439584359734,1.0,0.0,-0.004,-0.004
2021-06-14 00:00:00-04:00,331.84,336.82,329.81,336.82,11081462,327.0769062334817,315.3214502620136,1.0,0.0,0.017,0.017
2021-06-15 00:00:00-04:00,336.84,339.92,335.03,336.73,14163272,327.9962484969596,316.16100123213073,1.0,0.0,-0.0,-0.0
2021-06-16 00:00:00-04:00,336.93,337.55,328.72,331.08,15616517,328.2899391162968,316.7460600073413,1.0,0.0,-0.017,-0.017
2021-06-17 00:00:00-04:00,330.48,337.98,330.15,336.42,15669826,329.0642306290305,317.51758706587697,1.0,0.0,0.016,0.016
2021-06-18 00:00:00-04:00,334.37,336.15,329.0,329.54,16485705,329.10954199769424,317.9890542397642,1.0,0.0,-0.021,-0.021
2021-06-21 00:00:00-04:00,330.98,332.92,327.65,332.28,9553801,329.41149037886623,318.54948348526364,1.0,0.0,0.008,0.008
2021-06-22 00:00:00-04:00,332.69,339.92,332.6,339.11,13434222,330.3351579618313,319.3557782505474,1.0,0.0,0.02,0.02
2021-06-23 00:00:00-04:00,339.3,343.4199,338.2,340.59,12994855,331.3118095845141,320.18849282895735,1.0,0.0,0.004,0.004
2021-06-24 00:00:00-04:00,341.89,344.9,341.79,343.18,11077802,332.44211343360803,321.0901205611551,1.0,0.0,0.008,0.008
2021-06-25 00:00:00-04:00,342.3,344.12,339.68,341.37,10711429,333.29238834469294,321.88540995091375,1.0,0.0,-0.005,-0.005
2021-06-28 00:00:00-04:00,342.41,358.14,341.77,355.6594,25507175,335.42257993091266,323.20988014891714,1.0,0.0,0.041,0.041
2021-06-29 00:00:00-04:00,356.34,356.74,349.05,351.85,19928419,336.9870961279686,324.3330221038616,1.0,0.0,-0.011,-0.011
2021-06-30 00:00:00-04:00,351.75,352.92,347.17,347.82,12554900,338.0188012586383,325.2540800605729,1.0,0.0,-0.012,-0.012
2021-07-01 00:00:00-04:00,346.57,354.6699,346.45,354.39,16069762,339.57796304352985,326.3966651562367,1.0,0.0,0.019,0.019
2021-07-02 00:00:00-04:00,355.1,356.44,352.62,354.62,10050866,341.0105379917651,327.5034626010902,1.0,0.0,0.001,0.001
2021-07-06 00:00:00-04:00,356.4,358.79,349.18,352.87,11782378,342.14001056397797,328.49822877359645,1.0,0.0,-0.005,-0.005
2021-07-07 00:00:00-04:00,355.14,356.49,350.0,350.51,13275977,342.9371524150277,329.3614354883574,1.0,0.0,-0.007,-0.007
2021-07-08 00:00:00-04:00,345.51,348.33,342.56,345.66,12578558,343.1964712326441,330.0005948809709,1.0,0.0,-0.014,-0.014
2021-07-09 00:00:00-04:00,345.68,350.71,345.265,350.42,11337513,343.8844263533447,330.80135586603086,1.0,0.0,0.014,0.014
2021-07-12 00:00:00-04:00,351.27,354.19,349.64,353.16,8693468,344.76781431969283,331.67816543991205,1.0,0.0,0.008,0.008
2021-07-13 00:00:00-04:00,351.47,358.49,348.8,352.09,10104001,345.4651653368649,332.4786295403077,1.0,0.0,-0.003,-0.003
2021-07-14 00:00:00-04:00,354.55,355.2,346.73,347.66,12505367,345.67419720954445,333.07397740147206,1.0,0.0,-0.013,-0.013
2021-07-15 00:00:00-04:00,349.38,349.55,340.22,344.55,13567006,345.5671308086355,333.5240175033751,1.0,0.0,-0.009,-0.009
2021-07-16 00:00:00-04:00,344.83,345.9899,340.14,341.16,9853219,345.14740406495594,333.82346779736037,1.0,0.0,-0.01,-0.01
2021-07-19 00:00:00-04:00,337.74,339.79,334.54,337.0,12418470,344.3714608206744,333.94803768765996,1.0,0.0,-0.012,-0.012
2021-07-20 00:00:00-04:00,338.15,343.45,334.5,341.64,9306649,344.1113216948958,334.24968326853605,1.0,0.0,0.014,0.014
2021-07-21 00:00:00-04:00,341.71,346.52,341.25,346.23,7788720,344.3131005810962,334.7194996109464,1.0,0.0,0.013,0.013
2021-07-22 00:00:00-04:00,346.6,351.54,345.21,351.19,10364322,344.96804338289655,335.36540158698773,1.0,0.0,0.014,0.014
2021-07-23 00:00:00-04:00,360.81,375.33,357.19,369.79,32236481,347.33203925119216,336.7153858384784,1.0,0.0,0.052,0.052
2021-07-26 00:00:00-04:00,369.29,374.44,368.22,372.46,13377273,349.72517837012623,338.1171354134401,1.0,0.0,0.007,0.007
2021-07-27 00:00:00-04:00,372.0,373.15,364.55,367.85,13531453,351.4513518586856,339.28313010310916,1.0,0.0,-0.012,-0.012
2021-07-28 00:00:00-04:00,374.5,377.5499,366.93,373.28,21499718,353.53027072928694,340.616340687301,1.0,0.0,0.015,0.015
2021-07-29 00:00:00-04:00,361.0,365.52,356.74,358.41,29795472,353.9950068503073,341.3141312485833,1.0,0.0,-0.041,-0.041
2021-07-30 00:00:00-04:00,353.79,360.73,352.94,356.36,14289789,354.2202442931352,341.90416531726635,1.0,0.0,-0.006,-0.006
2021-08-02 00:00:00-04:00,358.0,359.4,350.74,352.0,11670541,354.0087924556937,342.3000804028638,1.0,0.0,-0.012,-0.012
2021-08-03 00:00:00-04:00,352.93,353.7699,347.7,351.23,11367885,353.7441455551515,342.65027332824167,1.0,0.0,-0.002,-0.002
2021-08-04 00:00:00-04:00,352.4,360.48,351.51,358.86,12171806,354.23136978799414,343.2859488839969,1.0,0.0,0.021,0.021
2021-08-05 00:00:00-04:00,359.46,363.9,356.9,362.97,9547704,355.06362028437565,344.0578724571735,1.0,0.0,0.011,0.011
2021-08-06 00:00:00-04:00,361.13,365.15,361.13,363.49,7160189,355.8661326382446,344.8199166745393,1.0,0.0,0.001,0.001
2021-08-09 00:00:00-04:00,363.41,365.775,360.75,361.61,6522797,356.4131676250785,345.47835131475347,1.0,0.0,-0.005,-0.005
2021-08-10 00:00:00-04:00,361.65,364.1,359.0435,361.13,6150093,356.8623897560234,346.09214145927297,1.0,0.0,-0.001,-0.001
2021-08-11 00:00:00-04:00,362.15,362.36,357.81,359.96,6732159,357.1574002554497,346.6359790491054,1.0,0.0,-0.003,-0.003
2021-08-12 00:00:00-04:00,358.45,363.0,357.11,362.58,6295112,357.6738383263593,347.2612347726699,1.0,0.0,0.007,0.007
2021-08-13 00:00:00-04:00,362.78,364.6607,361.48,363.18,7107447,358.19823467622984,347.8855000757025,1.0,0.0,0.002,0.002
2021-08-16 00:00:00-04:00,362.89,366.95,357.38,366.59,10178286,358.9974504213508,348.61900987665535,1.0,0.0,0.009,0.009
2021-08-17 00:00:00-04:00,362.75,364.67,355.07,358.43,11184945,358.94340752407925,349.0037545873748,1.0,0.0,-0.023,-0.023
2021-08-18 00:00:00-04:00,356.4,359.86,355.15,355.33,8210181,358.5992734741669,349.25184264277186,1.0,0.0,-0.009,-0.009
2021-08-19 00:00:00-04:00,351.47,357.57,351.0,355.12,10787125,358.2679140956749,349.4819664607024,1.0,0.0,-0.001,-0.001
2021-08-20 00:00:00-04:00,354.13,359.9898,353.31,359.37,7611053,358.37287465799153,349.8697324818513,1.0,0.0,0.012,0.012
2021-08-23 00:00:00-04:00,358.94,365.69,358.88,363.29,9973976,358.84117230961135,350.396017482563,1.0,0.0,0.011,0.011
2021-08-24 00:00:00-04:00,363.89,367.9559,361.84,365.58,8420856,359.4829654229817,350.99146777736445,1.0,0.0,0.006,0.006
2021-08-25 00:00:00-04:00,365.6,370.86,365.4,368.43,7846022,360.33506395412627,351.6753317860952,1.0,0.0,0.008,0.008
2021-08-26 00:00:00-04:00,368.32,369.44,364.13,364.36,7009959,360.71839119659046,352.172769755268,1.0,0.0,-0.011,-0.011
2021-08-27 00:00:00-04:00,365.59,373.74,364.08,372.63,9644849,361.85283013024855,352.97501407859085,1.0,0.0,0.022,0.022
2021-08-30 00:00:00-04:00,372.53,381.49,370.52,380.66,12469881,363.643989165463,354.0606998009991,1.0,0.0,0.021,0.021
2021-08-31 00:00:00-04:00,379.76,382.759,378.8,379.3,9369889,365.13503781637127,355.0504762793913,1.0,0.0,-0.004,-0.004
2021-09-01 00:00:00-04:00,379.66,384.33,378.81,382.05,10282481,366.7459865957645,356.1092811311799,1.0,0.0,0.007,0.007
2021-09-02 00:00:00-04:00,381.5,381.75,374.06,375.33,13466095,367.56351168188223,356.86303481231016,1.0,0.0,-0.018,-0.018
2021-09-03 00:00:00-04:00,374.43,377.16,373.11,376.25,6430457,368.3907962836077,357.62330795692543,1.0,0.0,0.002,0.002
2021-09-07 00:00:00-04:00,376.0,382.96,373.15,382.11,10041699,369.69738711374026,358.5835703899872,1.0,0.0,0.015,0.015
2021-09-08 00:00:00-04:00,380.29,380.87,374.79,377.62,9645845,370.4519216743364,359.33009704136026,1.0,0.0,-0.012,-0.012
2021-09-09 00:00:00-04:00,377.8,379.83,376.565,378.02,8313868,371.17269103868534,360.0630344122873,1.0,0.0,0.001,0.001
2021-09-10 00:00:00-04:00,381.06,383.79,378.26,378.7,10040322,371.8895776064296,360.7938958078839,1.0,0.0,0.002,0.002
2021-09-13 00:00:00-04:00,381.77,381.85,374.3451,376.51,10768226,372.3296178343887,361.41021361933946,1.0,0.0,-0.006,-0.006
2021-09-14 00:00:00-04:00,377.4,378.59,375.11,376.58,7341668,372.7344161358755,362.00510720289475,1.0,0.0,0.0,0.0
2021-09-15 00:00:00-04:00,377.15,377.555,367.67,373.9398,15846327,372.84921459912545,362.4731343714087,1.0,0.0,-0.007,-0.007
2021-09-16 00:00:00-04:00,372.99,373.56,369.71,373.14,10166578,372.87690844682777,362.8914428274319,1.0,0.0,-0.002,-0.002
2021-09-17 00:00:00-04:00,371.5,371.5,361.59,364.72,19367414,372.1000600233204,362.96315095184633,1.0,0.0,-0.023,-0.023
2021-09-20 00:00:00-04:00,359.49,361.03,349.8,355.71,17643883,370.5391019258613,362.6787136596171,1.0,0.0,-0.025,-0.025
2021-09-21 00:00:00-04:00,358.62,360.04,355.19,357.25,10522564,369.2734731710174,362.4658229278674,1.0,0.0,0.004,0.004
2021-09-22 00:00:00-04:00,347.21,349.84,340.6901,343.09,40082068,366.7798090594919,361.7059867346177,1.0,0.0,-0.04,-0.04
2021-09-23 00:00:00-04:00,345.32,349.67,343.0,345.9095,20392078,364.79216057763557,361.08651666659347,1.0,0.0,0.008,0.008
2021-09-24 00:00:00-04:00,343.51,354.35,342.37,352.91,16230640,363.66052623690837,360.765868954178,1.0,0.0,0.02,0.02
2021-09-27 00:00:00-04:00,350.01,355.15,347.08,353.66,13768908,362.70809516672665,360.4872074265632,1.0,0.0,0.002,0.002
2021-09-28 00:00:00-04:00,347.97,349.6,338.92,340.65,19059743,360.6073241984669,359.7092777235608,1.0,0.0,-0.037,-0.037
2021-09-29 00:00:00-04:00,342.96,345.23,338.88,339.64,12814544,358.61043617956534,358.9222472245976,0.0,-1.0,-0.003,-0.003
2021-09-30 00:00:00-04:00,340.445,342.8,338.15,339.24,14174765,356.76563273389246,358.15039439226047,0.0,0.0,-0.001,-0.0
2021-10-01 00:00:00-04:00,341.72,345.02,338.64,343.0,13125538,355.45462009256937,357.55626127883846,0.0,0.0,0.011,0.0
2021-10-04 00:00:00-04:00,335.84,335.94,322.7,326.32,39262638,352.6798943694675,356.33130985613894,0.0,0.0,-0.05,-0.0
2021-10-05 00:00:00-04:00,328.26,335.18,326.1638,332.975,32775339,350.80323776285155,355.4153761362904,0.0,0.0,0.02,0.0
2021-10-06 00:00:00-04:00,329.4,334.38,325.8,333.69,24523463,349.1734055949609,354.5634006015339,0.0,0.0,0.002,0.0
2021-10-07 00:00:00-04:00,336.81,338.84,328.98,329.22,26038492,347.27308125258367,353.56954175441496,0.0,0.0,-0.013,-0.0
2021-10-08 00:00:00-04:00,331.76,333.4,328.71,330.0,14168139,345.62802589519475,352.64524599933986,0.0,0.0,0.002,0.0
2021-10-11 00:00:00-04:00,327.625,330.46,325.31,325.39,13411707,343.7005948575572,351.5764128228952,0.0,0.0,-0.014,-0.0
2021-10-12 00:00:00-04:00,323.19,324.38,317.37,323.75,28836151,341.8005382044565,350.48518094748755,0.0,0.0,-0.005,-0.0
2021-10-13 00:00:00-04:00,326.82,327.0,322.66,324.54,12572822,340.15667742307966,349.46772287111554,0.0,0.0,0.002,0.0
2021-10-14 00:00:00-04:00,328.32,330.52,327.1,328.49,12320133,339.0455652875483,348.64506707224825,0.0,0.0,0.012,0.0
2021-10-15 00:00:00-04:00,328.56,329.07,322.51,324.82,19495181,337.69074954587705,347.71075071647385,0.0,0.0,-0.011,-0.0
2021-10-18 00:00:00-04:00,328.95,335.89,327.5,335.34,18417835,337.4668686367459,347.22562323739646,0.0,0.0,0.032,0.0
2021-10-19 00:00:00-04:00,339.76,342.46,337.28,340.05,17254704,337.712881147532,346.94422624769464,0.0,0.0,0.014,0.0
2021-10-20 00:00:00-04:00,343.45,343.98,339.4531,340.95,12270377,338.0211781811004,346.70915855170665,0.0,0.0,0.003,0.0
2021-10-21 00:00:00-04:00,340.35,342.31,337.8,341.97,10159736,338.39725644956707,346.5233091967378,0.0,0.0,0.003,0.0
2021-10-22 00:00:00-04:00,326.345,329.63,321.11,324.68,32178599,337.09085107341787,345.66670883608145,0.0,0.0,-0.052,-0.0
2021-10-25 00:00:00-04:00,320.25,329.56,319.72,329.03,28333546,336.3231509711876,345.0142888817253,0.0,0.0,0.013,0.0
2021-10-26 00:00:00-04:00,328.26,330.2099,309.6,315.8,62413495,334.36856516440787,343.8686304942066,0.0,0.0,-0.041,-0.0
2021-10-27 00:00:00-04:00,314.11,319.25,312.06,312.22,27016324,332.25917800589286,342.62750772972794,0.0,0.0,-0.011,-0.0
2021-10-28 00:00:00-04:00,312.81,325.52,308.11,316.82,48061660,330.78878010056974,341.61544860307197,0.0,0.0,0.015,0.0
2021-10-29 00:00:00-04:00,320.19,325.9999,319.6,323.58,33258470,330.1022296148012,340.90817610883386,0.0,0.0,0.021,0.0
2021-11-01 00:00:00-04:00,326.03,333.45,326.0,330.02,28419861,330.0943982229154,340.4811888104482,0.0,0.0,0.02,0.0
2021-11-02 00:00:00-04:00,331.36,334.7895,323.8,328.2,26662242,329.9139793445425,339.99957356297966,0.0,0.0,-0.006,-0.0
2021-11-03 00:00:00-04:00,327.49,332.15,323.2,331.695,18822024,330.08360035934794,339.67390401149027,0.0,0.0,0.011,0.0
2021-11-04 00:00:00-04:00,334.01,337.273,332.65,335.98,20445319,330.64516222988624,339.5290450306475,0.0,0.0,0.013,0.0
2021-11-05 00:00:00-04:00,340.41,346.79,339.64,341.13,24513475,331.6437182079923,339.59182757846526,0.0,0.0,0.015,0.0
2021-11-08 00:00:00-05:00,344.38,344.789,338.34,338.53,15333904,332.2995545691359,339.55018728127055,0.0,0.0,-0.008,-0.0
2021-11-09 00:00:00-05:00,339.86,341.3075,334.47,335.4,15537602,332.59483508636106,339.38743483886776,0.0,0.0,-0.009,-0.0
2021-11-10 00:00:00-05:00,332.66,333.19,325.51,327.65,19579487,332.1238984114695,338.92714327655926,0.0,0.0,-0.023,-0.0
2021-11-11 00:00:00-05:00,329.55,332.459,327.0,327.75,11585353,331.7073366579962,338.4888239323805,0.0,0.0,0.0,0.0
2021-11-12 00:00:00-05:00,330.18,341.86,329.78,340.9,22387985,332.58282840485373,338.5833798566009,0.0,0.0,0.039,0.0
2021-11-15 00:00:00-05:00,344.54,353.65,343.2,347.61,22989954,334.01398760439145,338.9373649602636,0.0,0.0,0.019,0.0
2021-11-16 00:00:00-05:00,343.77,346.65,340.87,342.93,16168589,334.8631316420684,339.09393888339054,0.0,0.0,-0.014,-0.0
2021-11-17 00:00:00-05:00,344.23,347.3,340.1,340.81,11774448,335.4295000571095,339.16123539776737,0.0,0.0,-0.006,-0.0
2021-11-18 00:00:00-05:00,339.61,342.46,335.3,338.69,15735243,335.7400238611943,339.14275557824715,0.0,0.0,-0.006,-0.0
2021-11-19 00:00:00-05:00,342.35,352.1,339.9,345.31,24105070,336.65145016012815,339.38460830066884,0.0,0.0,0.019,0.0
2021-11-22 00:00:00-05:00,349.05,353.83,340.51,341.02,23052306,337.06750252583026,339.44874130848575,0.0,0.0,-0.013,-0.0
2021-11-23 00:00:00-05:00,339.03,341.3999,333.5,337.26,15056229,337.0858356186083,339.36290831599615,0.0,0.0,-0.011,-0.0
2021-11-24 00:00:00-05:00,336.14,341.78,332.81,341.01,11678542,337.4595655596932,339.4275001467414,0.0,0.0,0.011,0.0
2021-11-26 00:00:00-05:00,336.01,337.75,331.902,333.47,10684602,337.0796069349605,339.19387269000646,0.0,0.0,-0.022,-0.0
2021-11-29 00:00:00-05:00,336.87,340.67,335.305,338.02,14319199,337.16916817925,339.14783846686896,0.0,0.0,0.014,0.0
2021-11-30 00:00:00-05:00,335.0,335.81,323.43,324.19,20462734,335.93305692408336,338.5612565662074,0.0,0.0,-0.042,-0.0
2021-12-01 00:00:00-05:00,330.24,330.5,310.29,310.57,26952026,333.51752769321826,337.4635602302777,0.0,0.0,-0.043,-0.0
2021-12-02 00:00:00-05:00,311.4,314.6,307.2,310.38,21838560,331.31395362719746,336.40145982909036,0.0,0.0,-0.001,-0.0
2021-12-03 00:00:00-05:00,313.5,313.75,299.5,306.82,24794411,328.9811961388929,335.24140258089074,0.0,0.0,-0.012,-0.0
2021-12-06 00:00:00-05:00,308.13,320.1,306.34,317.87,18521860,327.92298698280786,334.5601711071303,0.0,0.0,0.035,0.0
2021-12-07 00:00:00-05:00,321.57,326.54,321.0,322.93,15440899,327.44746441301663,334.10408596567424,0.0,0.0,0.016,0.0
2021-12-08 00:00:00-05:00,324.75,332.75,323.07,330.51,16224007,327.7391344689198,333.96314141800076,0.0,0.0,0.023,0.0
2021-12-09 00:00:00-05:00,329.54,336.13,328.0,329.82,14537994,327.93731213854653,333.8006652839615,0.0,0.0,-0.002,-0.0
2021-12-10 00:00:00-05:00,332.56,335.03,326.37,329.73,12656738,328.10804431582784,333.64103135125714,0.0,0.0,-0.0,-0.0
2021-12-13 00:00:00-05:00,330.61,341.09,329.59,334.54,16425725,328.72061152384424,333.67628502375686,0.0,0.0,0.014,0.0
2021-12-14 00:00:00-05:00,328.07,335.7,327.65,333.79,17284677,329.20341042633527,333.6807444345899,0.0,0.0,-0.002,-0.0
2021-12-15 00:00:00-05:00,332.98,342.11,323.98,341.65,21679740,330.38879990954143,333.9932642606844,0.0,0.0,0.023,0.0
2021-12-16 00:00:00-05:00,339.03,344.46,333.74,334.88,19907459,330.81653325148983,334.02803821124576,0.0,0.0,-0.02,-0.0
2021-12-17 00:00:00-05:00,332.88,337.11,330.75,334.05,20584965,331.1244824656336,334.0288994578636,0.0,0.0,-0.002,-0.0
2021-12-20 00:00:00-05:00,329.65,329.9,322.53,325.62,15237290,330.60024604033515,333.69913869481013,0.0,0.0,-0.026,-0.0
2021-12-21 00:00:00-05:00,326.43,336.0,323.75,334.25,13832712,330.9478416555413,333.72074109893526,0.0,0.0,0.026,0.0
2021-12-22 00:00:00-05:00,333.95,334.51,328.26,330.52,15156437,330.90709483120406,333.5952218401535,0.0,0.0,-0.011,-0.0
2021-12-23 00:00:00-05:00,330.29,336.67,328.36,335.16,12513218,331.31213341870847,333.6565856895592,0.0,0.0,0.014,0.0
2021-12-27 00:00:00-05:00,338.91,347.87,338.01,346.19,15124206,332.72907309311717,334.14809213310593,0.0,0.0,0.032,0.0
2021-12-28 00:00:00-05:00,346.69,352.71,345.2,346.22,14769727,334.0139232747251,334.62150028474883,0.0,0.0,0.0,0.0
2021-12-29 00:00:00-05:00,346.91,349.6899,341.6401,342.89,9487120,334.8592639152275,334.945755175543,0.0,0.0,-0.01,-0.0
2021-12-30 00:00:00-05:00,344.01,347.23,343.22,344.4,9691325,335.7679054471106,335.31650987454134,1.0,1.0,0.004,0.0
2021-12-31 00:00:00-05:00,343.03,343.44,336.27,336.35,10571009,335.8233430235763,335.35703889906915,1.0,0.0,-0.024,-0.024
2022-01-03 00:00:00-05:00,338.51,341.0816,337.19,338.57,11321012,336.0849294022833,335.48303737361545,1.0,0.0,0.007,0.007
2022-01-04 00:00:00-05:00,339.31,343.0854,331.8711,336.5,13147067,336.12445993539916,335.52291826092465,1.0,0.0,-0.006,-0.006
2022-01-05 00:00:00-05:00,332.91,335.76,323.84,324.24,16457894,334.9926066082183,335.08045087814327,0.0,-1.0,-0.037,-0.037
2022-01-06 00:00:00-05:00,322.82,339.165,322.72,332.5,25322135,334.7552155026737,334.97925672605925,0.0,0.0,0.025,0.0
2022-01-07 00:00:00-05:00,332.73,337.0,328.8801,331.79,12511023,334.4728140262286,334.85418783484124,0.0,0.0,-0.002,-0.0
2022-01-10 00:00:00-05:00,325.25,328.34,315.43,328.09,21655397,333.8649269761116,334.58892556680826,0.0,0.0,-0.011,-0.0
2022-01-11 00:00:00-05:00,326.81,334.63,325.28,334.45,13829581,333.9206482164819,334.58347750536484,0.0,0.0,0.019,0.0
2022-01-12 00:00:00-05:00,335.18,336.365,330.03,333.26,11771589,333.8577293387217,334.53157642672306,0.0,0.0,-0.004,-0.0
2022-01-13 00:00:00-05:00,334.66,335.63,325.76,326.56,13058554,333.16270749693865,334.21896558645943,0.0,0.0,-0.02,-0.0
2022-01-14 00:00:00-05:00,322.0,332.73,321.21,331.94,14909400,333.0462591638969,334.12959438699045,0.0,0.0,0.016,0.0
2022-01-18 00:00:00-05:00,323.29,324.21,317.64,318.29,19455448,331.64090114828764,333.50843382279476,0.0,0.0,-0.042,-0.0
2022-01-19 00:00:00-05:00,319.63,327.1,319.33,319.61,18099348,330.4951010389269,332.96339720229304,0.0,0.0,0.004,0.0
2022-01-20 00:00:00-05:00,323.9,327.82,315.98,316.56,14504625,329.1679485590291,332.32012672377175,0.0,0.0,-0.01,-0.0
2022-01-21 00:00:00-05:00,314.75,318.31,303.04,303.04,25644675,326.67957250578826,331.1718864600944,0.0,0.0,-0.044,-0.0
2022-01-24 00:00:00-05:00,297.96,309.53,289.01,309.02,34690794,324.997708457618,330.3031850302868,0.0,0.0,0.02,0.0
2022-01-25 00:00:00-05:00,299.88,306.23,297.58,300.36,21986716,322.6512600330829,329.12894248007944,0.0,0.0,-0.028,-0.0
2022-01-26 00:00:00-05:00,306.95,307.51,290.85,294.61,25388946,319.980663839456,327.7752584612528,0.0,0.0,-0.019,-0.0
2022-01-27 00:00:00-05:00,298.1,301.709,294.26,294.61,19637657,317.56441014046015,326.4746600902233,0.0,0.0,0.0,0.0
2022-01-28 00:00:00-05:00,295.84,301.9,293.0333,301.61,19363150,316.0449425080354,325.4995753808028,0.0,0.0,0.023,0.0
2022-01-31 00:00:00-05:00,300.58,313.79,299.32,313.18,16677993,315.7720908406034,325.01645477763407,0.0,0.0,0.038,0.0
2022-02-01 00:00:00-05:00,314.8,319.6598,312.12,319.0,14576888,316.079510760546,324.7805153745896,0.0,0.0,0.018,0.0
2022-02-02 00:00:00-05:00,327.91,328.0,316.8747,323.0,31929517,316.7386049738273,324.7106912422528,0.0,0.0,0.012,0.0
2022-02-03 00:00:00-05:00,244.645,248.0,235.745,237.84,172104650,309.2244521191771,321.30399746804676,0.0,0.0,-0.306,-0.0
2022-02-04 00:00:00-05:00,234.96,242.6099,230.11,237.08,82883979,302.3535519173507,318.00109560655477,0.0,0.0,-0.003,-0.0
2022-02-07 00:00:00-05:00,237.7,238.3,224.01,224.98,83141868,294.9846422109364,314.3532095043369,0.0,0.0,-0.052,-0.0
2022-02-08 00:00:00-05:00,220.91,225.77,216.15,220.17,89185383,287.8594381908472,310.6597503080884,0.0,0.0,-0.022,-0.0
2022-02-09 00:00:00-05:00,224.1,233.37,222.21,232.01,79917415,282.54044407743316,307.5754463744379,0.0,0.0,0.052,0.0
2022-02-10 00:00:00-05:00,228.36,235.0,226.7,228.09,42733180,277.35468749863,304.45837004602856,0.0,0.0,-0.017,-0.0
2022-02-11 00:00:00-05:00,228.4,230.42,218.7701,219.535,39861046,271.8480505939986,301.1280418089294,0.0,0.0,-0.038,-0.0
2022-02-14 00:00:00-05:00,219.31,221.0,214.78,217.7,33634497,266.69109339457015,297.8563538948538,0.0,0.0,-0.008,-0.0
2022-02-15 00:00:00-05:00,220.47,221.15,215.06,221.0,37096893,262.33956069032536,294.8423792323105,0.0,0.0,0.015,0.0
2022-02-16 00:00:00-05:00,212.46,217.46,212.36,216.54,41509447,257.97769776743723,291.77169769378855,0.0,0.0,-0.02,-0.0
2022-02-17 00:00:00-05:00,214.01,217.5,207.1601,207.69,35365101,253.1883932181575,288.4743762156008,0.0,0.0,-0.042,-0.0
2022-02-18 00:00:00-05:00,209.34,210.75,205.18,206.18,33410085,248.7114033878568,285.2471457757733,0.0,0.0,-0.007,-0.0
